BarCode;MATERIAL
4770595227217;1280310
2365272000000;2010907
46164186;1265203
4604248009106;1252642
4603883107789;1153966
8011780000007;1042109
5010182992050;1072006
2300229000000;1031493
4750605795554;1167918
4606088015842;1287045
4606207174139;1287109
4620747550246;1216190
4607007725835;1235763
4690565010222;1257142
2100000022953;1055937
8300497406180;1032246
8300497062683;1136369
4601674009366;1201296
7613032571283;1133876
7804452008156;1164043
4600712006923;1112555
4015600765187;1266143
2100011042117;1285046
8000000414991;1183532
8591022405567;1277721
8591022236819;1268593
4610009160238;1279032
46151391;1254357
4690388017637;1277879
4607053222395;1257794
9001414015346;1005961
4607012291387;1100445
4600665000023;1257023
8711295521423;1271649
4607134192821;1153976
4015001002973;1251017
2490740000000;2013012
8011510008129;1198739
2370081000000;2012799
4607150088078;1137022
2361942000000;2009234
5202628731204;1256668
3600522513872;1238454
2100010936745;2010683
4640009495603;1276909
4600682991489;1270560
4607003610616;1143709
4612730130283;1213421
8003507735514;1242438
4600605015322;1000187
4607086111376;1123432
8300497020584;1147472
4770190080996;1222699
4607123920565;1246324
4607023840437;1045739
1060000020018;1164888
2368313000000;1253085
4680003509586;1283682
4601240009714;1044701
4005900255204;1263634
5901761934113;1280887
8591022316566;1254248
4607003861452;1280971
2100011043541;1285187
3014260022235;1245500
4606134030294;1249795
4601351007623;1278601
4690590098288;1286888
4626013960641;1273174
4607061253114;1276088
8690757232506;1001740
2365179000000;1230095
4607043407337;1276350
4605319007809;1278501
4602701201517;1240592
4600823201019;1129672
4750001944983;1234210
2000077143646;1276671
80867869;1287960
4605209005052;1198102
8719202287158;1286173
4607013700017;1190920
5702015865869;1285347
6900547817540;1285546
1010000031224;1211927
4607011664328;1257002
2368044000000;1251316
2370054000000;1266703
5900847002241;1222876
4860053012032;1234380
2359708000000;2008237
4600266010421;1283202
4030969806005;1281439
4690590084854;1286860
4607061251776;1217715
4607130440117;1120347
4601751003096;1230558
4600935200115;1021900
2305391000000;1042188
5902256000528;1042474
4607023702827;1236804
4604490002405;1273464
4605246003516;1001146
8410862003675;1193173
4750605312782;1237322
4606088019055;1287027
5000174651249;1036661
4607174434424;1282331
2009800135910;1287354
4895069072664;1278883
2361691000000;1180585
4052396006438;1257747
4607174435728;1287541
5902704146631;1272257
4601916005064;1238680
2490825000000;2004013
8711200542260;1223454
2100010937629;2010721
8711295686153;1286093
2372854000000;1286502
4630005742412;1283338
4627124824525;1287819
4620017450085;1279251
8591022309803;1225537
4607004890222;1098310
2361836000000;1182026
9002859058639;1281159
4607061251783;1217273
4680007214684;1282652
4607069982412;1250267
4607053222364;1253896
4607039040104;1241930
4607122560274;1268958
2364694000000;2010473
4607029230034;1175105
8001090430229;1281801
2371115000000;1271053
2363442000000;2009845
2361533000000;2009072
4606779746208;1265798
2100010981950;1240577
4084500897748;1271708
8714100712702;1280265
4690502005151;1011850
2365727000000;1235073
2372770000000;1285776
5411188116592;1251857
2372826000000;2013976
4630003660121;1220127
4600822901590;1259017
4607174434639;1282305
5902814847992;1249690
4603883113049;1282137
7804320087016;1268031
4600728007846;1203845
5900948230451;1281791
4607062860168;1045873
8002230000302;1192221
4623720719326;1266327
5902704995925;1045577
2354020000000;1090680
2491002000000;2013531
8300081149905;1216640
4607078482491;1108986
4600702094466;1224243
5996379332727;1278006
4770491213765;1041977
4607018271741;1171907
2370285000000;1268524
4822012122015;1192276
4620008991634;1250934
4602014003167;1143151
4660011100784;1254524
5900477011521;1000949
5010852008463;1036519
8002170551261;1257781
4601248015366;1266929
4607001850090;1094563
8410175038852;1229015
4640018210143;1277188
4630014401171;1264316
2372420000000;1281731
4605226000566;1040713
4680019150147;1282412
2305462000000;1048072
5903116715798;1063253
4600294010455;1240490
2100010922465;1220042
4680034320037;1274545
4011800647513;1257385
2355846000000;2007201
4603883191313;1274873
4627074431613;1255348
4601674003562;1015114
4015100193084;1278827
4607018271758;1167521
4600493060305;1216168
4606180008841;1179841
4605347003200;1104818
4607175850490;1204111
8719202376777;1286017
4606779608209;1151379
4607163091591;1006275
4607056491644;1272938
2100093945016;1275401
8719202333589;1285922
4606055955201;1225829
6900201600181;1274188
6927384512070;1286658
8719202031799;1283944
2100000982707;1070101
6934626091545;1287263
4607024854136;1277936
2491151000000;2013688
2367858000000;1250426
2100000962402;1076692
5000174900637;1018919
4823052200329;1257038
8590232000050;1031705
4601372101256;1064715
2371561000000;1274949
4607139651538;1273462
2367183000000;1245839
2307232000000;2004119
5903116728866;1194801
2301552000000;2000896
8004690055816;1223762
4602233004938;1166713
4005808192700;1007816
5900288103125;1045267
4605463002637;1035016
4607023840178;1071195
5900477000181;1117062
5053990106981;1133406
8591022310182;1221789
8000000433572;1283756
4650058305662;1283958
4607027959876;1252403
5201314388906;1238736
4627092430131;1254066
4600823525047;1273893
2367533000000;2011811
4602445001534;1237368
4623721125058;1269265
8591022347935;1254238
4606982005901;1236537
4605585215229;1273103
4607114690156;1163218
4600001999950;1270210
9007253103503;1259426
3295890161352;1249959
4607065580599;1251545
4603883143206;1286373
4607151982146;1274235
4690590094563;1286876
2371392000000;2013195
2491124000000;2013696
2372546000000;1283689
4600699509646;1283702
4690361016923;1263596
4013900720967;1243443
8412276488079;1187608
4600375914467;1147686
4630009186885;1231438
5904134398277;1284430
6914032790492;1265679
2306554000000;2003976
9000101003154;1264882
43168969352;1241151
4620768554094;1271335
5010327605005;1232104
3426470010382;1276960
2305832000000;2004074
4606202002048;1048751
4607104813961;1196661
2322817000000;2006884
4610011050473;1268291
5903355004752;1180168
6900000086087;1288321
2490633000000;2012814
4680018084511;1275437
4600338004518;1247331
4607037121072;1025117
4760062103878;1278334
4008576010481;1064673
4620006001854;1264193
7311311006340;1271852
4607001850168;1034912
5996379302607;1252596
3600541894396;1273762
2100011031562;1273277
8594002278557;1044170
4605496016632;1254521
2100011041981;1285033
4603444017380;1183685
4810344035172;1285519
4627124824235;1287727
4810168030926;1267647
4002755855030;1194920
4850001002345;1164093
8410702043403;1280592
4612733310385;1047579
4002160092952;1007995
2100000423996;2004434
4607086110959;1202719
4600702084436;1229763
2100000023080;1086631
2307901000000;1072178
4822141042321;1266871
2358533000000;2007775
4607022661729;1257470
5900516691233;1174395
8591022346877;1257726
4607025804284;1249132
4630007836232;1271310
4670002941005;1190301
2100010769145;1152439
2358905000000;1151724
4630011453784;1262194
9000100959926;1255438
2100011036970;1281179
4606779751202;1284020
2366293000000;1240440
8718158138514;1227040
4665298965163;1270544
4607041133313;1038279
4630006556339;1209687
9073215110230;1248419
4601728013974;1286251
4600949123288;1044768
2305864000000;2004121
5901559950967;1174971
4627124031008;1279730
5900571700017;1125437
2371880000000;1277206
8591022397985;1279274
4690590102732;1286746
2370387000000;1268815
4750605130065;1279479
4690390097689;1276075
4640010202870;1246678
7622210721921;1279720
4607163570096;1068889
4005900379030;1277072
4607934470204;1283040
2307404000000;2004852
4606711703207;1180629
4680020480189;1287524
3760205903380;1260211
8690506487836;1288364
8711295527104;1283937
4607809510363;1287619
4607166904980;1261440
9000100980692;1255713
4690228025105;1244573
2000000886510;1152999
5904134611710;1284315
2302842000000;2000870
4810268024177;1220152
4600765025469;1253472
5902814848043;1249732
4607043162250;1192206
4690361056349;1277966
4607052020077;1119088
2371931000000;1277646
8591022316580;1231804
4007801105862;1283196
5707672995881;1266244
4607011664540;1257006
4779042240175;1281755
4690590094341;1286879
4627103784239;1281457
2359665000000;2008217
4600935301355;1283162
5904134635594;1284342
7613033033704;1057762
5011417562420;1250311
8308583257357;1173433
4607091480757;1070597
4606259462383;1272174
2490438000000;2012530
4606284009225;1272147
4620008018201;1288178
4607011665349;1256960
2100000941223;2005106
54881013017;1210829
4640011670098;1245763
5701922175405;1057621
8591022286463;1205480
4607060501667;1225982
2100011046429;1288047
8719202245615;1286023
2368418000000;1253836
4600104021688;1125915
4601347007583;1133034
2113153194767;1275583
4602248009775;1273913
8806325610342;1274060
4606842003382;1169353
2100011037373;1281200
8033100441796;1276094
4610000750827;1280270
5900516300814;1034152
4740012032908;1048544
8422795001284;1233323
2300065000000;1033419
8001040095003;1015796
4601201005755;1004203
4600338006581;1242034
4640001841903;1275314
4690591021247;1286994
4605246004896;1005214
5901885007045;1277422
4620012750159;1287868
5900084001656;1055351
4630007837987;1271316
8027018161259;1139840
4670008674853;1262165
3300002100010;1054990
4620006001496;1243271
4740029049647;1266992
4607016240930;1112487
4607016245935;1284851
2371783000000;2013313
8690734354993;1232272
2306781000000;2004389
5996379313689;1252597
9000100969253;1274471
6905411379063;1272387
2371377000000;2013170
4690388055288;1273479
4605209007537;1251854
4002857002677;1065360
4603767004012;1269648
4260283250592;1281641
4607106442787;1164023
4000415325206;1204150
80177173;1020025
2358181000000;1145279
4084500979468;1267540
3086123399433;1273763
4053400004068;1008503
2100010686411;1132819
4680320000100;1274341
4670013350087;1267965
8436024295474;1237083
4627124823887;1287786
2362413000000;2009438
8410862002845;1144325
8011780009147;1041431
5908259893006;1052825
3600540168443;1006192
4601512005307;1123603
4600893900997;1012502
4015400264774;1084877
4811473024532;1237508
9334214012490;1152570
2365210000000;1230101
4607041069445;1258237
2305220000000;1041356
4602112212362;1280636
4607002225804;1274710
3083680538404;1011592
41024355;1146769
4680000233736;1255729
2306394000000;2003875
8718158703545;1286055
8436536180176;1273917
4605966010146;1060708
4607036203014;1063300
8591022377055;1273410
7808715800075;1240087
4607072121754;1268825
4607030494067;1242208
8436024290066;1066705
4600728002902;1049237
3142762610077;1278230
2302410000000;2000996
3600541993112;1275616
4607007230285;1045977
8591022345030;1254229
4813852003022;1274372
4607174430822;1177782
4850024000014;1103386
46146625;1262856
8719202031829;1283945
4607019830473;1206510
2363986000000;1212492
4603883113025;1282136
5904134103697;1284240
4680019280257;1287570
4604248000844;1006778
2302273000000;1009953
4606272027866;1223139
8000000418333;1226057
4600935010912;1241292
4607052661003;1172046
4008871100054;1182818
2491280000000;2013838
2305528000000;2004108
8591022262207;1223396
2305516000000;2004122
3600541285699;1224241
4602365000631;1041176
7610900080441;1284896
2100000910793;2004909
8033604515245;1192274
5013965608537;1144704
2360068000000;2008396
2491253000000;2013867
2372977000000;1288053
4606779762604;1272586
3049197110168;1032464
4623721162695;1075964
4607061491981;1242510
4602920000212;1002518
4627103782396;1284766
2100010960085;1232721
8718158753908;1271510
4602365001126;1041915
2372158000000;2013430
2008012516012;1112167
4810226150689;1278135
8033604824293;1216517
4600876001055;1261194
2305582000000;1048061
4630014080505;1287448
4602248004992;1221368
7930050370392;1276723
5903407024592;1279877
5902704990593;1281855
8699272055447;1261883
4627098960991;1286980
7311311011559;1283803
4603444021790;1248153
4670012880615;1283782
4620006000710;1226624
8436541018211;1273926
8693357089426;1272180
4750007687839;1247346
5904134296160;1284454
5900452078075;1006438
8718158683441;1271449
2372643000000;1284758
4606065042267;1249122
8001810903538;1028211
4607002226580;1091575
4607012937421;1142871
42213635;1170168
4002857006729;1193183
4606284006293;1169359
4600697040523;1131043
4607016282916;1147267
4607019830862;1237223
4620017450948;1281743
4810226138670;1278263
9000100388559;1071569
4607036355416;1266938
6900000084694;1288299
4650062590399;1268339
2355414000000;2007095
4770149202288;1175985
8009307013227;1267580
8591022365373;1257603
4601674035709;1200738
4015000995863;1230353
8591022365571;1275738
4607070493525;1287139
4620006990417;1192240
2362416000000;2009461
8711295463372;1286020
5901761914382;1274801
4690479094547;1278678
2371269000000;2013125
4640001851308;1205248
8591022286852;1213598
4670019180992;1271214
2367561000000;1247715
4607174435964;1282529
3296180000016;1257288
2372488000000;2013626
4690502004321;1252626
8719202249996;1285955
8594002273101;1044200
4015000504058;1005789
4607050692108;1018079
4605246010958;1254186
2100010875242;1201042
3574661165738;1257828
2100011028609;1270238
4607072900151;1188698
2369452000000;1262914
4607053737882;1210708
5901886011805;1261167
4607174434844;1282585
4606592000785;1026075
2372174000000;2013446
4600494509582;1021327
4607065372712;1261300
4607131420910;1113825
2100011040359;1283256
6927384511714;1287177
4607017372029;1028836
4891199129056;1165707
4607128320018;1008621
5900516691226;1174376
7622210453853;1259465
2372671000000;2013759
4650062970542;1257358
8004350130808;1032877
4604921000796;1278364
8001090262769;1279041
2369422000000;1262575
2302300000000;2000923
3600522684206;1244687
4670000688551;1249548
9120020761130;1279158
4650067270333;1268601
4607128320100;1220491
4046719509232;1058648
4607121292817;1222200
4606055970068;1254195
2371621000000;1275372
4607056214113;1248179
4601075348514;1265799
2100010898890;1209075
4607161622612;1030279
4601347010736;1270118
2366304000000;2011449
2100011020528;2012515
2305414000000;2003524
2100010643278;1123054
8000000418289;1226058
5010994943516;1285268
1100000046905;1255278
2100011042902;1285124
2306092000000;1043583
4620004252135;1251272
4607127443428;1233423
8809052585273;1281674
5904134828941;1284360
8595588204008;1247026
4015100185218;1045128
4015400659792;1262947
2367369000000;1246651
2358774000000;1150450
4607043161444;1192488
4770190110808;1281389
4601780005429;1111333
2100010981929;1240574
4607024761496;1270475
4630017460618;1269592
4607061250908;1148485
4607031148709;1276140
3300065490011;1181728
2100011041905;1285025
2100010811554;1170031
4604248004941;1171636
4670008310355;1264602
4860001686957;1251224
8591022313220;1240156
8591022376782;1273267
2100011001022;1247458
4810268031915;1281818
 ;2010672
2361940000000;2009232
4680007211904;1282675
4605490000255;1093971
2366377000000;2011458
2352652000000;1036555
8711295627415;1286034
7622300376161;1153957
4606088019352;1287029
2322479000000;2006818
8718951149922;1288042
4850002050161;1168418
4603444012361;1231689
5201216201594;1253422
4607160293455;1255056
4005900343437;1273990
4620005410015;1287119
2100010910981;1214885
4607016283166;1147261
4600949140018;1034814
4601512009428;1253503
4601738005570;1000503
3600521706626;1135287
7622210733795;1279715
6927536820046;1286669
4600300082018;1264913
4607081900289;1197886
2100000002337;2006547
4821234101242;1192309
4606982006052;1264711
5996175230500;1003688
4015400674023;1250974
4015100185225;1004091
50204335;1073877
5003267101119;1049314
8300497408030;1000714
4600625311688;1019081
2100010598790;1114347
8033604515283;1192271
8591022317532;1228296
4680020480141;1287506
2009800135446;1287307
 ;2013163
4630032240011;1280105
4606134030324;1249797
4620015851105;1271155
4606811002446;1284763
4750605014051;1264160
8591022308882;1253632
4600876000942;1261198
8300497016761;1147393
2490175000000;2012156
2307319000000;2004773
4603883223861;1274875
8410175036391;1207339
8429531000396;1242705
2302311000000;2000933
4607070520894;1111947
8690506025076;1000040
8011510002684;1280783
2372209000000;2013462
4005900253156;1270207
4770677226183;1279069
4680018101263;1275331
8591022319079;1230581
2100000423835;2004055
7640101090833;1253195
4810089304489;1237519
4620012630321;1274045
4605922300939;1251583
4640001730306;1250694
46058065;1000232
2322002000000;1103543
4607056583844;1279457
2307797000000;2005167
8033120611377;1225730
4607078485171;1253468
4606144008009;1223728
4620000432098;1227766
4627089430410;1259586
7640150693719;1225784
8693495032940;1188377
4607067550378;1101385
2306579000000;2003878
8300491281844;1091340
8003511425159;1248354
3800211030523;1253438
2308959000000;2006603
2491217000000;2013829
4000196021014;1158743
4670016475848;1287954
3035131625102;1041112
4014400924718;1287878
2900002997019;1130333
4620006001465;1249286
2306614000000;1043389
4612497002175;1030305
8000577500455;1080001
5000281032368;1235334
4605246005220;1008658
2371046000000;2013086
3838600041157;1026062
4005808730407;1116647
3600541990913;1275645
2009800136016;1287364
4640021473863;1284968
4620002680497;1197273
4820003350409;1010982
4607056582984;1232426
3059943016569;1168817
8719202016017;1271632
4600689603446;1238708
2352979000000;1038656
4605654001265;1281365
3600541021464;1174543
2371955000000;1278021
4601201054654;1272190
4607013791039;1026944
2368067000000;2012081
4600300078493;1196460
4607174578548;1240504
3574661367927;1284009
5060045585271;1258348
2363176000000;1201560
4607004890598;1076212
4630007200347;1265822
8427894008028;1145780
2371793000000;2013319
6966951211022;1278687
2100010567802;1090568
3600523319701;1275620
4680007214073;1282376
8591022374351;1267255
2100000426973;1060817
4607109842881;1278064
4600068032164;1250662
8591022307748;1231800
3142762610282;1278231
6934626091484;1287257
4101730007447;1286589
5900536222950;1079074
4630014080444;1287444
4607011764721;1261220
4607043407269;1276349
4607061253534;1276191
4627124824280;1287813
6940542902766;1218300
4680007810077;1167049
8591022307854;1277738
4002575352900;1242412
4607006442559;1285417
4630003660817;1272517
4620002682316;1209753
4750050341412;1041067
9772220499001;1199024
9062300133315;1283867
4690228010095;1232068
4630014853260;1277040
40338453;1031595
4744183019225;1282840
4101730004859;1264618
5907718921151;1179369
4607007480314;1098532
4606428221766;1004482
2361158000000;2008902
8591022400692;1281836
9785990016781;1238349
6971017212127;1285456
4607940840015;1246328
4600494600487;1145565
4607027960148;1277741
4602666711809;1172327
2247975529633;1216656
4690590098264;1286890
8718158703606;1286057
8591022309766;1236352
4607115060453;1106429
4605246006456;1135078
4620768554001;1266745
4600338007069;1268304
2370393000000;2012942
4680320003767;1284902
2367747000000;2011913
4606284012492;1268875
4606134030270;1249794
4607043163189;1281400
5902704996052;1044751
4680000190602;1188973
4606180005369;1082147
4606088017259;1287054
2369710000000;2012673
2359618000000;2008164
4605966014618;1143532
2490723000000;2012988
5000159455367;1034696
4650064284630;1283412
4620006000017;1189117
5904134838353;1284503
4602606007887;1211855
3083681083361;1283421
4600605023167;1284874
5010993342495;1285302
5903364677589;1254978
4690590056370;1286838
2300474000000;1013097
4607132824540;1252256
4607139342375;1253026
8000830301645;1159988
4680007214516;1282658
1100000046790;1255356
2309555000000;2006676
2367277000000;2011709
9120048699347;1264753
4640010204416;1276786
4607099301610;1117742
4680003260036;1048426
4607174432321;1235112
9062300128335;1273280
8076809513340;1098128
4607038279628;1287121
2368157000000;2012123
4690228032974;1285819
4604334009126;1276959
4607036356215;1266936
5701922143008;1168020
8591022358665;1268596
8850002805064;1281739
4030969800874;1281435
6934622222103;1286873
2372777000000;1285783
4630007200415;1265821
4607048251317;1192445
2368027000000;2012039
4607053474824;1070190
3059943016491;1168782
4750605012026;1217062
4601420002313;1203142
2305388000000;2004227
4620006001199;1242044
4607049880806;1264426
5900034227235;1240737
4680004040033;1274642
5710280001240;1258770
4607152940558;1256523
4771632087740;1233106
2365204000000;2010900
2303183000000;2001285
4690228009327;1132009
8714100921500;1288360
8591177080138;1279468
4770457191953;1048717
4680018084245;1272893
4606842002071;1047633
4606779683503;1214727
4690590110003;1286687
4601728013295;1273615
4008576010672;1064800
2367993000000;1251300
5902814847282;1248572
2300086000000;1033120
4680007206092;1282444
4680007204005;1282748
2369082000000;1258804
4600697171043;1044233
6900000086957;1288259
4690228026133;1258696
4620000635802;1281434
8850002805040;1281738
6934622222127;1286874
2358549000000;1148553
2358958000000;2007907
2100000701308;1046104
4650061766610;1270058
2100011040328;1283253
9000100987486;1260177
4607109842294;1233024
2357874000000;1142228
4607043162304;1201085
2491216000000;2013828
2353024000000;1038741
8596136100148;1276522
8308583300206;1259320
4607068621220;1255810
2364550000000;1220176
5000174418842;1004377
4627124824617;1287797
4607127007637;1278815
4606842003733;1236493
8591022209066;1179115
5903355004882;1200796
4607141588419;1262203
4607119030063;1180963
7501005611107;1030880
4607039920581;1126767
4607131422358;1034290
4602233004969;1186469
4607044604445;1235531
2372975000000;1288051
8717644026748;1003445
8591022371763;1260972
4680038201325;1286391
4607001850151;1006739
4850001003793;1206069
2372048000000;2013377
4770457191946;1048716
4640014538739;1288401
4601662002218;1202705
8003868831221;1270436
4821237771275;1192434
8718117605842;1259090
6900000084434;1288280
4810226004784;1158331
8591022331217;1242421
4680320002210;1275824
4600605010976;1034822
8718158310712;1223529
4043311216001;1088415
4607026340149;1049265
90162664;1014869
4607037438798;1280805
8690506390921;1008235
4601248016974;1237253
4015100205091;1288194
50096084;1080628
4606055972079;1261446
2367866000000;1250462
4607071480111;1250653
2371808000000;1276592
5904134856784;1284369
6973158360255;1265676
4603566751308;1067816
3031449510758;1024971
4627096302908;1274397
4602445000469;1132922
4607083552189;1273083
11210007253;1106940
4810268021961;1241321
5000174900972;1036464
2490983000000;2013515
3219820000207;1009729
2372537000000;1283476
4607163099740;1241980
4606272036455;1225013
4600494601385;1279375
4600851008857;1197899
4607070522720;1195068
4607151982153;1280194
8033604515702;1202337
4602076001224;1273231
4607161624234;1035637
4001724818908;1002376
2368335000000;1253381
4680007214233;1282359
4810014014070;1228588
4680007210525;1282402
5904134629180;1284478
4607041230692;1103565
2357147000000;1134673
4627124824273;1287728
3014260278328;1000918
4607052020541;1227514
2304116000000;1095487
5906534001269;1204720
8591177079989;1279458
8308583336403;1016273
9000400006122;1280556
2307631000000;2005051
8436559521925;1271842
2491408000000;2014056
4600288018153;1277259
2491100000000;2013627
4660006888253;1284917
2366564000000;1242067
4607081280565;1007502
4607398300031;1286938
8591815945577;1281915
8718696661253;1277384
4627094640484;1257063
4607130613061;1055487
2100010981240;2011412
2372069000000;1110856
4630017432141;1261221
2100010624475;1119114
4603934000236;1204647
8718696661277;1277385
2367616000000;2011868
4607033828326;1236013
7622210505996;1269034
2372098000000;1279175
2491424000000;2014067
6900541301113;1058044
4607038551786;1286716
54881011181;1262669
4601132607561;1100272
4607041134471;1204998
2100010937292;1224992
5907609356734;1274802
2370044000000;1266534
5900034333752;1240734
4602701303044;1280009
2367541000000;1247652
2373056000000;1288599
2353204000000;1082048
4607047730011;1032536
8591022374429;1277706
4680007210570;1282386
4620003543753;1270469
8714100708071;1237348
5900288050955;1018523
4620007591163;1224974
2369095000000;1259061
2362149000000;1189755
8711295386725;1286156
4607081280732;1054683
3264380061755;1267553
4006363101473;1210792
4607058971557;1280982
4601751002853;1189913
2491159000000;2006537
4005808223169;1007591
4630007835099;1264367
4015100204841;1286617
4601751008299;1284563
2000077143622;1276670
8591022271353;1275715
8308583380383;1029316
4605664003266;1243137
8032621988063;1225688
4601351008316;1283698
8300497138579;1021715
4607180661968;1018987
4600605021842;1248517
8437012435698;1253296
42188889;1188686
4600712005773;1245698
4770190060271;1173637
8714100707876;1274468
4600338000121;1082012
8887856593137;1286647
4627094640453;1257060
7613034646583;1239109
8000420742193;1100885
2366301000000;2011446
2100011041332;1284599
5904134014207;1284249
2370312000000;1268759
4607082482302;1195535
2100010993656;1245313
9000101075045;1278274
4607398211535;1286937
4607152730500;1264335
5900516690427;1176521
3600541914902;1274311
2490791000000;2013134
8004260438506;1036436
2305212000000;1041689
4607157027056;1234458
8300491198890;1091240
5900084047128;1055342
2000077136457;1276566
4601075347357;1253138
5412956293040;1232053
2365846000000;1235169
5900452078778;1029546
4607019831128;1226089
2372813000000;1285861
4620768555688;1284218
4606609360840;1238094
2100010829498;2009022
4607106444361;1265472
4680007214929;1282631
4610000413289;1284877
2490194000000;2012193
4650055697173;1254091
4604386034077;1284695
4607075790988;1268090
4600508717026;1279126
887961372717;1285307
6967748110016;1285506
4620002030131;1286820
3332418000585;1215150
4600697101712;1042709
6921590798181;1033655
4607039920710;1037575
4002966000038;1066687
2100011042797;1285113
8001110016372;1014054
46092076;1155541
4604248003784;1214441
4606284013376;1281719
4607191742663;1283067
2359710000000;2008238
4640010203709;1247856
4600338002514;1126381
2308360000000;2006505
4607048693537;1278455
2370386000000;1268814
2009800136757;1287437
5900084018142;1101683
2490820000000;2004433
2100011028500;1270095
4601033138973;1037038
8710341249823;1285365
4630007833880;1271312
46185372;1279034
2305310000000;1040917
2491118000000;2013681
5060367340138;1267727
4607001414445;1082644
4690590101964;1286903
4751026830251;1288027
2100011002135;1247692
4601132998478;1229981
8711295683176;1286039
7311310038403;1271958
4607150089839;1127026
4607139300887;1106311
4650082890486;1283873
4607017008256;1076828
8436024297119;1283057
2354667000000;1112337
2100011046337;1287948
4680000190251;1126348
4600605022993;1278461
4620002682682;1225203
4607017370803;1028842
2305844000000;2003957
3600522632511;1244679
4001499145698;1026764
4891212101489;1230471
4605627008505;1270782
7290000021096;1097450
4605246010743;1207330
4640018991097;1288657
4760013900297;1044007
46159014;1263296
4607068620803;1025657
4603883200510;1272244
2369003000000;2012450
4600935010578;1213168
2371973000000;1278051
8718114588353;1156046
2372177000000;2013449
4640010203686;1247854
2372353000000;1281229
8412276129729;1079181
6965553110573;1272365
4000417260000;1009976
4607033681082;1101711
54881005906;1000806
4627099040142;1247483
2352996000000;1038694
4606284011877;1259484
4601347010705;1270115
2490497000000;2012693
2365185000000;1230102
4821237771213;1192428
4607174439320;1282471
3600520248837;1005711
4770595227224;1280309
8308583628966;1016468
4601471002515;1049061
2358431000000;1146713
8308583628942;1016469
7930050370156;1276404
1095906971232;1274056
3035130774108;1087419
4607043180285;1037807
4651234567836;1287746
2100011036277;1280565
8718158695451;1285951
4601501010152;1280366
4601339002411;1002669
8033604844253;1226169
4680008110275;1223841
4810168034412;1268796
4620001321353;1280201
4620016190548;1265295
4607091487343;1233272
4607007230780;1099348
4600605023006;1278200
4607007230803;1099353
4670016472922;1283856
4627098460286;1270727
4810213008917;1259092
4600338004525;1182582
4605966014038;1141027
8693048090182;1135979
4603014006257;1264334
2355397000000;1117989
4607163090792;1135540
4607934470198;1283339
4601751010520;1228117
4620768555756;1284210
2307377000000;2004825
2371330000000;1272985
2353947000000;1090516
4607019501021;1149586
2100010898951;1209141
5904134966841;1284507
2100010936172;2010633
8591022344156;1276022
2365031000000;1228028
4607001850243;1034910
2100010936189;2010634
4607027960162;1277740
4607072121341;1268826
4670001280136;1268325
4791021932581;1254936
4605319006901;1199844
5055539122445;1279966
8591022334355;1278254
4015100180664;1266171
4601787000694;1193817
4005900163998;1249790
4627112680126;1276286
4650065521710;1270494
4612505500051;1081959
2356144000000;1123963
4015400241782;1035295
4604661010345;1252587
4607046563528;1275240
8690506481148;1277056
4607179352075;1286264
2366568000000;1242070
2358239000000;1145956
8300081752433;1265391
4605622002409;1009104
4690388056186;1274089
4607141339004;1263733
4607044750395;1259168
2490827000000;2004016
5900452071052;1067624
4610014312233;1253602
2368750000000;1256009
2370162000000;1267952
4680020480295;1287512
2354741000000;1112725
4600721009694;1147647
4603566301534;1115702
6900933688211;1278472
4895124469767;1277414
8710103809012;1286434
2300722000000;1030274
2100000701490;1046108
8003325607291;1288622
46119940;1256854
4607091764833;1252007
4607118810208;1092048
4860014081350;1251223
4602723084075;1285635
54881004794;1017916
5000281002552;1196251
2490103000000;2011857
4607024590690;1026989
5900657511407;1210786
2369438000000;1262598
8591022352007;1278249
8693048042242;1191056
4902011751345;1141370
4008576030281;1064872
2368141000000;2012113
2371901000000;1277530
4606711701814;1137058
7610859119421;1268410
4607015232561;1186301
8591022399859;1276488
2100011040861;1283829
5390424121869;1283525
4620015850573;1288500
4607016244716;1213424
4600452016619;1278012
4607070490012;1059640
2365248000000;1230485
3600523319725;1275621
2100011038288;1281248
4600236001206;1272590
4607130640500;1189476
4680335029929;1284974
4600288018719;1277263
4680007200229;1282426
4604386035036;1107473
4751027950026;1288060
4680320001206;1276699
4607088570850;1234187
2300479000000;2001070
3600541111189;1205043
4600697064505;1273533
3600541351745;1232951
4640009495504;1269467
8308583342220;1021653
5900034043682;1042374
4620011922182;1253663
4660006888390;1284925
4015400624363;1262945
4605463002361;1080974
2491116000000;2013673
2306512000000;2004269
4607096570835;1198139
4605605000187;1256909
4822013115016;1236108
6411300158072;1004465
5900516691189;1046728
6966466280193;1278646
8719202015614;1271485
4607131428312;1278771
4605246009808;1262849
4600338005690;1245396
4607153854151;1173316
4010864065332;1246217
2363108000000;1200771
2100000907472;1056367
4600823197121;1196672
2100010690531;2007437
4600384006634;1031905
884394000026;1109698
8693495050098;1284690
4744183019072;1282813
4601899003101;1133980
4607033822027;1276739
8300497138555;1021711
4670009100641;1287593
8594012280977;1274782
2100011042551;1285089
46088888;1169180
4670005966104;1227518
2303083000000;2001266
4620002683078;1242158
4002442804273;1177432
4810168020408;1164386
8690504558415;1206707
2100010563583;1088387
4750605092509;1167939
8308583255131;1173438
4603014004949;1262750
5060042641420;1270719
4607147435618;1171656
2361015000000;2008782
8000000424051;1200550
